"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0935450";"mora_0935450";"1";"277";"";"2017-01-21 00:00:00";"Osdorpplein 274";"";"";"POINT (4.80448485046 52.3595918289)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Osdorpplein 274";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"21-01-2017";"In behandeling";"Parkeeroverlast";"9173";"point_3685883";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935450";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935450/?ajax=true&summary=balloon"
"MORA-0936046";"mora_0936046";"1";"277";"";"2017-01-23 00:00:00";"Osdorpplein 322";"";"";"POINT (4.80458725123 52.3596192963)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Osdorpplein 322";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"23-01-2017";"In behandeling";"Parkeeroverlast";"9173";"point_3686054";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0936046";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0936046/?ajax=true&summary=balloon"
"MORA-0941967";"mora_0941967";"1";"277";"";"2017-02-02 00:00:00";"Pieter van der Werfstraat 15";"";"";"POINT (4.80285323704 52.3809297431)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Pieter van der Werfstraat 15";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"02-02-2017";"Doorgestuurd naar externe partij";"Graffiti / wildplak";"9173";"point_3690377";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0941967";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0941967/?ajax=true&summary=balloon"
"MORA-0338117";"mora_0338117";"1";"277";"";"2015-02-22 00:00:00";"Nieuwe Osdorpergracht 560";"";"";"POINT (4.80220865849 52.3563090449)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Nieuwe Osdorpergracht 560";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"22-02-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3356613";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0338117";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0338117/?ajax=true&summary=balloon"
"MORA-0456699";"mora_0456699";"1";"277";"";"2015-07-21 00:00:00";"Baden Powellweg 42";"";"";"POINT (4.79291993062 52.3538810052)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Baden Powellweg 42";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"21-07-2015";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3419482";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0456699";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0456699/?ajax=true&summary=balloon"
"MORA-0716838";"mora_0716838_1";"1";"277";"";"2016-05-26 00:00:00";"Nierkerkestraat 33";"";"";"POINT (4.79437478847 52.3537534838)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Nierkerkestraat 33";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"26-05-2016";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3559805";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0716838";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0716838/?ajax=true&summary=balloon"
"MORA-0723688";"mora_0723688";"1";"277";"";"2016-06-02 00:00:00";"P. Hans Frankfurthersingel 218";"";"";"POINT (4.79346821448 52.3447161845)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"P. Hans Frankfurthersingel 218";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"02-06-2016";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3562685";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0723688";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0723688/?ajax=true&summary=balloon"
"MORA-0822092";"mora_0822092";"1";"277";"";"2016-09-12 00:00:00";"Pond Sterlinglaan 53";"";"";"POINT (4.78813561829 52.3472957803)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Pond Sterlinglaan 53";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"12-09-2016";"In behandeling";"Bouw- / sloopoverlast";"9173";"point_3620004";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0822092";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0822092/?ajax=true&summary=balloon"
"MORA-0856931";"mora_0856931";"1";"277";"";"2016-10-16 00:00:00";"Louis de Visserstraat 17";"";"";"POINT (4.79495391982 52.3532530658)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Louis de Visserstraat 17";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-10-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3634538";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0856931";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0856931/?ajax=true&summary=balloon"
"MORA-0393729";"mora_0393729";"1";"277";"";"2015-05-01 00:00:00";"Mikonospad 18";"";"";"POINT (4.79236593697 52.3459329933)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Mikonospad 18";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"01-05-2015";"In behandeling";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3372043";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0393729";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0393729/?ajax=true&summary=balloon"
"MORA-0941606";"mora_0941606";"1";"277";"";"2017-02-02 00:00:00";"Litasweg 11";"";"";"POINT (4.79111047237 52.3498094148)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Litasweg 11";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"02-02-2017";"Nieuw";"Fietswrak";"9173";"point_3694580";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0941606";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0941606/?ajax=true&summary=balloon"
"MORA-0305403";"mora_0305403";"1";"277";"";"2015-01-12 00:00:00";"Denderhof 5";"";"";"POINT (4.80525493828 52.3434085829)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Denderhof 5";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"12-01-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3338750";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0305403";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0305403/?ajax=true&summary=balloon"
"MORA-0343442";"mora_0343442";"1";"277";"";"2015-02-27 00:00:00";"Beverenstraat 30";"";"";"POINT (4.80507761524 52.3446210661)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Beverenstraat 30";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"27-02-2015";"Nieuw";"Overig";"9173";"point_3357890";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0343442";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0343442/?ajax=true&summary=balloon"
"MORA-0662188";"mora_0662188";"1";"277";"";"2016-03-23 00:00:00";"Laan van Vlaanderen 6";"";"";"POINT (4.81558986931 52.3499481483)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Laan van Vlaanderen 6";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"23-03-2016";"In behandeling";"Parkeeroverlast";"9173";"point_3531132";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0662188";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0662188/?ajax=true&summary=balloon"
"MORA-0763488";"mora_0763488_1";"1";"277";"";"2016-07-13 00:00:00";"Maria Montessoristraat 1";"";"";"POINT (4.80722778853 52.3519027597)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:39";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Maria Montessoristraat 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"13-07-2016";"In behandeling";"Parkeeroverlast";"9173";"point_3594014";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0763488";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0763488/?ajax=true&summary=balloon"
"MORA-0856859";"mora_0856859";"1";"277";"";"2016-10-16 00:00:00";"J.S. Ruppertstraat 25";"";"";"POINT (4.79635949539 52.3524152366)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"J.S. Ruppertstraat 25";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-10-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3634485";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0856859";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0856859/?ajax=true&summary=balloon"
"MORA-0856877";"mora_0856877";"1";"277";"";"2016-10-16 00:00:00";"Jan Oudegeeststraat 62";"";"";"POINT (4.79575235429 52.3528166557)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Jan Oudegeeststraat 62";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-10-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3634608";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0856877";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0856877/?ajax=true&summary=balloon"
"MORA-0930199";"mora_0930199_1";"1";"277";"";"2017-01-12 00:00:00";"Martinus Jan Langeveldstraat 2";"";"";"POINT (4.80848234116 52.3513696324)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Martinus Jan Langeveldstraat 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"12-01-2017";"In behandeling";"Honden(poep)";"9173";"point_3682744";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0930199";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0930199/?ajax=true&summary=balloon"
"MORA-0945809";"mora_0945809";"1";"277";"";"2017-02-10 00:00:00";"Prof. R. Casimirstraat 2";"";"";"POINT (4.80753576854 52.3530457191)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Prof. R. Casimirstraat 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"10-02-2017";"In behandeling";"Overig";"9173";"point_3693286";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0945809";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0945809/?ajax=true&summary=balloon"
"MORA-0239721";"mora_0239721";"1";"277";"";"2014-10-15 00:00:00";"Theodorus Dobbestraat 103";"";"";"POINT (4.83033547861 52.3795702081)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Theodorus Dobbestraat 103";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"15-10-2014";"In behandeling";"Bouw- / sloopoverlast";"9173";"point_3289630";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0239721";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0239721/?ajax=true&summary=balloon"
"MORA-0354632";"mora_0354632";"1";"277";"";"2015-03-12 00:00:00";"Louvrelaan 66";"";"";"POINT (4.830697531 52.3682743136)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Louvrelaan 66";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"12-03-2015";"In behandeling";"Overig";"9173";"point_3361449";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0354632";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0354632/?ajax=true&summary=balloon"
"MORA-47690";"mora_47690";"1";"277";"";"2013-11-05 00:00:00";"Louis Bouwmeesterstraat 1";"";"";"POINT (4.82166439231 52.3569967929)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Louis Bouwmeesterstraat 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"05-11-2013";"Nieuw";"Overig";"9173";"point_3083977";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-47690";"http://www.opdekaart.amsterdam.nl/mor/items/mora-47690/?ajax=true&summary=balloon"
"MORA-0429010";"mora_0429010";"1";"277";"";"2015-06-17 00:00:00";"Burgemeester Vening Meineszlaan 45";"";"";"POINT (4.83192622888 52.3827233844)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Vening Meineszlaan 45";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"17-06-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3389958";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0429010";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0429010/?ajax=true&summary=balloon"
"MORA-0381627";"mora_0381627";"1";"277";"";"2015-04-16 00:00:00";"Van Gilsestraat 21";"";"";"POINT (4.82524981895 52.3810471345)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Van Gilsestraat 21";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-04-2015";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3368528";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0381627";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0381627/?ajax=true&summary=balloon"
"MORA-0278290";"mora_0278290";"1";"277";"";"2014-12-04 00:00:00";"Jan Zwanenburghof 2";"";"";"POINT (4.82122988007 52.3818548612)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Jan Zwanenburghof 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"04-12-2014";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3309523";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0278290";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0278290/?ajax=true&summary=balloon"
"MORA-0450392";"mora_0450392";"1";"277";"";"2015-07-13 00:00:00";"Johannes Poststraat 30";"";"";"POINT (4.83327567501 52.3805187227)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Johannes Poststraat 30";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"13-07-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3404517";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0450392";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0450392/?ajax=true&summary=balloon"
"MORA-0208156";"mora_0208156";"1";"277";"";"2014-09-01 00:00:00";"Burgemeester De Vlugtlaan 137";"";"";"POINT (4.82446040301 52.3807557781)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Burgemeester De Vlugtlaan 137";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"01-09-2014";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3279836";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0208156";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0208156/?ajax=true&summary=balloon"
"MORA-0641134";"mora_0641134";"1";"277";"";"2016-02-25 00:00:00";"Oostoever 1";"";"";"POINT (4.83016085779 52.3700873162)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Oostoever 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"25-02-2016";"In behandeling";"Bouw- / sloopoverlast";"9173";"point_3531157";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0641134";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0641134/?ajax=true&summary=balloon"
"MORA-0710220";"mora_0710220";"1";"277";"";"2016-05-19 00:00:00";"Louis Naarstigstraat 14";"";"";"POINT (4.82876782508 52.3839308636)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:40";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Louis Naarstigstraat 14";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"19-05-2016";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3557363";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0710220";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0710220/?ajax=true&summary=balloon"
